Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
571,R_3gRVWt0dTWrT1xA,5ec679a7d799ae05aa5e4747,38,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1.961,8.923,10.201,3,22,3.321,7.141,8.364,7,38,4.887,8.444,9.292,5,21,2.716,2.716,7.828,1,69,37.951,50.028,51.207,4,20,3.878,11.351,12.465,5,13,3.775,10.144,11.541,2,67,10.881,13.448,14.5,3,24,3.666,7.315,8.584,3,7,2.712,5.83,8.281,2,80,5.02,8.071,8.817,3,22,1.991,15.33,16.971,8,84,16.501,22.543,23.965,2,27,2.734,8.15,9.267,2,77,2.69,4.325,6.424,4,63,5.888,6.628,7.886,2,27,4.538,4.538,6.479,1,60,14.008,19.685,21.118,2,31,2.09,12.858,14.151,3,18,4.249,7.089,8.783,3,20,9.082,12.636,14.544,2,55,1.698,8.594,13.2,5,41,5.601,13.601,14.803,2,30,21.497,25.285,26.872,2,31,6.996,8.925,11.993,4,63,5.482,5.944,8.149,2,61,3.333,9.562,10.802,6,34,7.259,9.431,11.802,3,2,7.2,12.528,14.195,2,20,4.74,5.428,6.586,3,62,Other,Self-Other,Yes.
409,R_22GjbcVF9NMtGJz,5f2baba898c754626a94452f,40,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.458,6.458,7.915,1,0,3.665,3.665,4.656,1,0,11.1,11.1,12.501,1,0,5.763,5.763,7.031,1,0,11.701,11.701,13.014,1,8,7.725,7.725,9.068,1,0,5.912,5.912,7.032,1,2,8.977,8.977,10.466,1,0,4.292,4.292,5.33,1,0,3.703,3.703,5.152,1,79,5.388,5.388,6.372,1,0,6.368,6.368,7.696,1,0,8.447,8.447,9.502,1,50,5.871,5.871,6.927,1,0,4.769,4.769,6.048,1,0,7.864,7.864,9.168,1,0,4.373,4.373,6.367,1,83,14.038,14.038,15.469,1,0,5.307,5.307,7.802,1,0,5.179,5.179,6.247,1,50,8.317,8.317,9.419,1,50,12.14,12.14,13.108,1,0,7.072,7.072,8.44,1,80,12.505,12.505,13.538,1,23,8.584,8.584,10.043,1,21,7.86,7.86,9.135,1,0,4.916,4.916,6.132,1,0,17.611,17.611,19.522,1,0,5.021,5.021,6.157,1,0,3.587,3.587,5.037,1,0,Other,Self-Other,Yes.
616,R_1PRAUDd0ctFs0tO,5ed66b4716a53408d5cc7448,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.096,7.096,11.159,1,5,4.992,4.992,7.534,1,3,9.629,9.629,11.051,1,3,6.1,8.221,9.739,3,5,5.936,29.077,30.582,3,6,14.652,17.82,19.594,4,4,18.217,18.217,19.526,1,4,6.523,6.523,8.312,1,7,5.067,7.732,9.356,3,3,5.647,5.647,7.801,1,6,8.951,8.951,10.552,1,7,11.774,11.774,13.253,1,9,2.358,2.358,4.89,1,2,11.257,11.257,12.693,1,8,8.552,8.552,10.308,1,8,3.613,3.613,5.187,1,3,9.379,9.379,14.147,1,3,19.741,19.741,20.963,1,9,3.993,3.993,5.533,1,4,6.475,6.475,8.36,1,8,16.75,16.75,19.172,1,5,13.42,14.301,15.73,2,4,2.6,2.6,4.443,1,7,5.447,7.577,8.829,3,3,55.153,56.008,57.524,2,0,10.162,10.162,11.39,1,5,11.025,11.025,12.3,1,9,2.45,4.073,5.422,2,5,6.805,6.805,8.542,1,9,3.891,3.891,6.432,1,92,Other,Self-Other,Yes.
536,R_33BD2jcAsAUOIAl,577a930f7ba34c00010c8e5e,52,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.326,13.847,15.06,2,0,5.548,5.548,6.632,1,72,9.929,9.929,10.888,1,0,7.143,7.143,8.659,1,25,36.289,36.289,37.417,1,0,12.554,12.554,13.75,1,49,11.738,11.738,12.767,1,0,4.875,4.875,5.917,1,0,5.621,5.621,6.603,1,0,4.532,4.532,5.585,1,78,5.966,5.966,6.86,1,0,6.614,6.614,7.62,1,73,15.092,15.092,16.082,1,50,7.742,7.742,8.835,1,0,10.462,10.462,11.802,1,0,3.84,3.84,5.149,1,0,12.471,14.605,15.811,2,73,16.681,16.681,17.758,1,0,7.325,7.325,8.529,1,0,15.083,20.099,21.145,2,48,10.667,12.443,13.744,2,72,9.08,11.088,12.381,2,0,7.483,7.483,8.593,1,82,10.301,10.301,11.347,1,0,12.237,12.237,13.756,1,0,17.656,17.656,23.868,1,50,7.974,7.974,9.487,1,0,15.615,15.615,16.756,1,0,7.874,7.874,9.264,1,0,4.662,4.662,6.163,1,71,Other,Self-Other,Yes.
660,R_2lAYo5WIaVJlXJn,598770df492e910001deeb96,45,Female,12,2.296,3.366,3.805,2,0,6.34,9.101,9.646,4,0,2.43,5.807,6.624,5,1,5.169,5.882,6.298,2,78,11.128,12.046,12.494,2,3,4.892,5.488,5.818,2,0,2.584,3.422,4.063,2,0,5.264,5.939,6.39,2,0,31.012,31.627,31.981,2,0,1.982,2.719,3.305,2,14,5.269,5.829,6.339,2,2,2.468,3.139,3.539,2,8,9.27,15.791,16.227,4,2,2.301,3.104,3.522,2,0,3.347,3.946,4.352,2,14,1.842,2.86,3.395,3,2,3.217,3.703,4.299,2,1,4.811,5.476,5.75,2,27,7.501,8.752,9.396,3,5,9.941,10.503,10.843,2,1,113.651,156.25,156.811,4,79,6.08,8.094,8.592,4,0,6.018,6.664,7.012,2,1,5.573,6.201,6.613,2,1,3.554,4.16,4.538,2,56,8.701,9.727,10.408,2,1,89.055,90.216,90.657,3,1,3.474,4.7,5.167,3,12,3.281,6.206,6.632,2,0,2.117,2.944,3.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Self,Self-Other,Yes.
564,R_2TmErwUdWqw6OWS,5f1f3004dc5a810ecabe537b,21,Male,5,4.952,4.952,6.082,1,9,3.403,3.403,4.806,1,15,16.176,16.176,18.138,1,13,66.133,66.133,67.591,1,20,9.041,9.041,10.29,1,26,10.197,10.197,11.44,1,15,4.312,5.984,11.888,2,85,7.012,7.012,10.429,1,54,7.281,7.281,8.605,1,10,7.462,7.462,8.886,1,62,9.164,10.557,12.869,2,21,8.762,8.762,10.242,1,64,6.794,6.794,7.982,1,73,6.366,6.366,7.95,1,60,12.473,12.473,13.795,1,65,5.924,6.492,7.588,2,12,7.529,7.529,9.05,1,40,10.576,10.576,11.928,1,56,5.244,6.691,7.149,2,1,4.993,6.514,8.227,3,65,7.141,7.141,8.816,1,60,4.648,4.648,5.882,1,11,5.123,5.123,7.268,1,66,8.152,9.871,10.783,2,16,6.141,6.141,7.469,1,4,8.282,8.282,9.716,1,15,5.858,5.858,7.149,1,30,8.394,11.675,13.069,4,10,5.208,5.208,6.546,1,10,6.891,6.891,8.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Self,Self-Other,Yes.
1242,R_1Fb9a50eUSgJBLv,57719c19b425c40001433b1f,24,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.675,11.675,13.214,1,0,1.292,9.592,10.668,3,1,6.5,7.522,10.894,2,7,9.504,9.504,11.464,1,3,70.266,70.266,71.862,1,4,7.613,7.613,14.456,1,1,9.483,11.95,12.961,2,2,7.292,7.292,9.391,1,2,11.81,11.81,13.382,1,0,11.687,11.687,13.42,1,66,21.773,21.773,22.979,1,9,25.872,25.872,29.848,1,6,43.214,43.214,44.874,1,16,7.803,7.803,9.401,1,26,7.43,7.43,8.983,1,16,6.69,6.69,8.068,1,0,7.646,7.646,11.751,1,12,6.727,10.257,10.942,4,7,8.547,10.524,12.454,3,0,10.031,10.031,11.736,1,9,10.16,11.766,13.874,2,38,11.127,13.048,14.602,3,6,6.73,8.134,10.028,2,56,132.363,154.223,156.69,4,15,8.322,8.96,10.097,2,8,13.694,51.102,52.924,3,1,56.636,57.938,58.66,2,9,7.182,7.182,8.473,1,0,4.395,6.143,16.565,3,0,6.573,6.573,10.187,1,81,Other,Self-Other,Yes.
697,R_tEDcIP6CBCwCa41,5e79dadabf85f40009216410,33,Male,28,19.249,20.867,21.58,2,1,9.854,11.026,12.909,2,26,10.163,10.163,11.886,1,60,10.574,11.864,12.869,2,30,15.947,20.692,21.591,2,14,11.891,13.322,14.455,4,34,16.029,18.305,18.774,4,86,15.221,17.18,18.048,2,29,13.042,13.042,14.325,1,8,14.471,15.882,16.757,2,75,8.341,8.341,9.403,1,50,14.85,14.85,16.118,1,51,11.949,11.949,13.159,1,60,11.786,12.197,13.125,2,60,11.105,12.843,13.526,2,50,26.988,26.988,28.135,1,32,13.349,13.349,15.315,1,64,18.415,18.415,23.393,1,54,14.401,18.192,19.366,3,15,14.17,14.17,16.296,1,50,31.47,32.25,33.145,2,59,13.913,16.901,18.067,4,3,9.314,13.108,15.36,2,57,13.295,16.383,17.24,2,59,12.685,14.644,15.481,2,68,13.074,16.796,17.562,2,50,14.667,14.667,15.934,1,49,16.816,16.816,17.845,1,10,15.295,17.928,19.142,3,14,22.679,24.559,25.615,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Self,Self-Other,Yes.
607,R_3nooAA537xJTLCn,5ea54a59f9c4f8520abe3354,42,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.82,10.82,12.714,1,0,9.027,9.027,10.696,1,5,13.685,13.685,15.821,1,0,6.91,6.91,8.67,1,15,15.627,15.627,17.701,1,0,12.952,12.952,15.165,1,0,10.141,10.141,12.066,1,50,14.079,14.079,15.801,1,0,6.756,6.756,8.871,1,0,4.864,4.864,6.466,1,19,9.572,9.572,11.097,1,0,7.541,7.541,9.453,1,7,12.259,12.259,21.686,1,4,12.002,17.752,19.494,2,5,8.331,8.331,10.27,1,13,11.09,11.09,13.563,1,0,6.931,6.931,8.946,1,50,9.263,9.263,12.95,1,0,8.76,8.76,10.756,1,0,11.515,11.515,13.14,1,50,12.838,12.838,14.49,1,50,16.009,16.009,17.646,1,0,8.06,13.325,15.617,3,4,11.623,11.623,13.385,1,0,7.014,7.014,8.861,1,32,19.064,19.064,23.18,1,0,9.376,9.376,11.763,1,27,27.806,27.806,29.531,1,0,8.692,8.692,10.319,1,0,6.611,6.611,8.289,1,50,Other,Self-Other,Yes.
567,R_3lAHjJVZpgQtW3y,5c895d1331e0cd0001f88eab,32,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.818,10.089,12.087,2,1,4.75,4.75,6.758,1,23,11.722,11.722,15.326,1,0,5.45,5.45,7.448,1,60,8.636,8.636,10.495,1,2,6.612,6.612,9.115,1,7,7.178,7.178,10.124,1,5,9.702,9.702,11.285,1,19,9.42,10.64,12.24,2,1,5.27,6.101,8.144,2,76,5.881,5.881,7.467,1,0,7.275,7.275,8.987,1,20,7.994,10.212,12.159,2,37,9.911,9.911,12.018,1,41,8.432,8.432,10.109,1,26,5.948,7.967,9.816,2,0,15.062,15.062,16.7,1,62,8.568,8.568,10.206,1,8,4.537,6.065,8.023,2,7,16.901,19.342,22.424,3,1,7.381,7.381,9.4,1,69,8.443,8.443,11.462,1,0,6.027,6.027,8.037,1,45,4.683,6.962,8.332,2,6,7.63,10.696,12.137,2,0,20.258,20.258,21.92,1,62,8.309,15.801,17.764,2,19,7.909,7.909,9.512,1,3,4.918,4.918,7.061,1,1,6.585,6.585,8.309,1,22,Other,Self-Other,Yes.
904,R_2QxLm2z3Vhrj3Hq,5f108935d9acdf0933ea9175,37,Male,0,14.237,14.237,15.742,1,0,19.199,19.199,21.78,1,100,39.949,42.484,43.881,2,0,15.729,15.729,30.468,1,0,28.077,28.077,32.743,1,0,30.032,41.902,42.695,3,0,10.771,10.771,12.522,1,50,21.539,21.539,22.568,1,0,35.916,35.916,41.471,1,0,19.372,22.761,23.98,3,100,8.392,8.392,9.364,1,0,42.304,42.304,43.997,1,100,19.315,19.966,20.997,2,100,9.333,9.333,10.857,1,0,5.269,5.269,6.551,1,100,14.835,15.698,16.591,2,0,6.385,6.385,7.888,1,50,24.476,24.476,25.651,1,100,41.934,48.119,58.85,2,0,8.093,8.093,10.551,1,0,19.538,19.538,22.686,1,100,8.669,8.669,9.664,1,0,6.995,6.995,8.479,1,100,5.153,5.153,6.162,1,52,11.996,23.725,25.422,2,0,26.951,26.951,28.501,1,100,34.373,34.373,36.834,1,0,50.305,51.624,53.238,2,0,5.428,5.428,6.71,1,0,8.821,9.619,10.842,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,Self-Other,Yes.
945,R_RVTcCve0AQnpVTj,5f034bd48a914552a0428ba1,39,Female,0,7.42,7.42,8.94,1,0,3.932,3.932,5.758,1,0,5.932,5.932,7.021,1,1,9.287,9.287,10.81,1,0,11.796,11.796,14.432,1,78,8.666,8.666,9.709,1,0,14.38,14.38,16.042,1,0,7.905,7.905,8.982,1,0,6.801,6.801,7.986,1,0,20.246,20.246,21.684,1,81,6.716,6.716,9.225,1,71,9.016,9.016,10.25,1,77,11.775,11.775,13.436,1,89,7.776,8.858,10.518,2,61,99.417,99.417,100.539,1,0,6.957,6.957,12.058,1,0,13.152,13.93,15.253,2,66,22.401,22.401,23.623,1,23,15.018,15.018,16.566,1,0,8.884,8.884,10.191,1,0,13.897,13.897,14.899,1,69,8.263,8.263,20.173,1,0,6.307,6.307,7.57,1,100,6.822,6.822,8.005,1,0,10.2,10.92,11.943,2,0,8.935,8.935,10.382,1,0,15.11,15.11,17.285,1,0,6.269,6.269,9.308,1,0,7.277,7.277,8.603,1,1,8.271,8.271,9.625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,Self-Other,Yes.
795,R_3fq3F5ZMjLBPDJS,5f02e1294a92a5467eec781c,36,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.368,21.368,23.257,1,2,11.253,11.253,13.204,1,75,10.561,11.932,13.754,2,2,9.227,9.227,11.22,1,17,16.551,21.026,22.748,2,26,16.85,22.92,24.951,2,3,13.427,14.997,16.844,2,57,11.574,11.574,13.149,1,69,11.225,23.811,25.311,3,0,6.496,6.496,8.311,1,99,6.863,9.199,11.284,2,7,19.476,22.61,24.89,3,50,16.797,20.524,22.57,2,50,13.251,13.251,14.917,1,51,10.006,10.006,11.836,1,64,17.395,17.395,21.602,1,1,8.075,12.289,13.995,2,51,10.836,13.439,15.585,4,25,22.931,29.538,31.14,2,28,21.604,21.604,23.724,1,50,26.361,26.361,28.256,1,85,14.404,15.888,17.546,2,2,8.248,8.248,10.33,1,99,10.083,10.083,14.253,1,37,9.945,9.945,11.72,1,29,13.962,15.134,17.235,2,64,15.054,20.929,22.579,2,23,15.402,15.402,17.388,1,3,18,18,20.656,1,1,9.679,9.679,11.852,1,83,Other,Self-Other,Yes.
722,R_3JKM5FKjmNrZ0NJ,5eb0480ec233820d19bf7b47,41,Female,0,1.145,5.301,6.853,3,0,2.164,9.454,11.263,4,61,3.282,30.201,37.215,6,0,3.132,6.163,7.83,3,61,4.481,12.215,14.815,2,0,7.542,9.73,11.069,2,0,2.647,9.247,11.142,3,0,3.087,5.816,7.768,2,54,3.601,5.523,6.688,2,0,4.341,7.202,8.544,3,100,3.334,4.86,6.103,2,6,3.626,11.303,13.134,2,92,11.906,19.212,20.335,5,74,7.094,10.828,14.068,3,7,2.983,4.862,7.01,2,21,7.472,10.278,12.375,2,0,3.356,8.503,10.137,2,50,2.033,11.483,12.921,3,8,4.337,7.001,8.153,2,0,4.597,7.213,9.406,3,3,2.93,8.937,11.329,2,76,3.05,9.776,13.762,3,2,3.327,6.134,7.786,3,86,2.678,5.25,7.553,2,5,4.648,6.629,7.768,2,57,5.97,12.1,13.56,2,62,3.412,11.476,12.672,3,18,3.157,11.109,15.032,3,0,139.292,141.239,142.547,2,0,3.938,14.181,16.368,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Self,Self-Other,Yes.
1067,R_09tJMlxNrTIEem5,5ed972ffc3b8625162a60254,22,Female,21,5.867,5.867,6.862,1,26,2.469,2.469,3.423,1,41,17.617,22.471,24.53,3,49,4.099,7.113,7.992,3,70,19.458,19.458,20.678,1,30,6.113,7.366,7.716,3,52,11.663,11.663,13.141,1,26,5.213,5.213,6.118,1,13,2.662,3.147,4.68,2,16,5.544,5.544,6.827,1,44,4.497,8.118,8.999,3,65,8.628,8.628,9.59,1,54,5.281,5.281,7.334,1,55,8,8,8.921,1,43,4.108,4.108,5.078,1,37,2.623,2.623,3.6,1,58,6.099,7.025,7.47,2,17,10.152,10.152,11.4,1,51,2.803,4.881,5.913,2,29,11.17,12.232,12.649,2,23,11.194,11.194,15.088,1,51,4.927,4.927,6.855,1,19,7.772,9.809,11.465,3,56,7.023,7.023,8.468,1,74,3.357,3.357,4.422,1,60,5.031,9.165,9.743,4,49,3.675,3.675,5.65,1,52,6.216,7.197,7.742,2,19,3.619,4.055,4.827,2,16,10.382,12.86,14.095,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Self,Self-Other,Yes.
